fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-01-02,AA,AA_CODESHARE,AA,5326,OH,N500AE,5326,11057,CLT,"Charlotte, NC",10431,AVL,"Asheville, NC",2025,2021,-4,22,2043,2108,5,2114,2113,-1,0,"",0,N,49,52,25,1,91,,,,,,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5328,OH,N562NN,5328,11057,CLT,"Charlotte, NC",10431,AVL,"Asheville, NC",2255,2328,33,18,2346,10,5,2342,15,33,0,"",0,N,47,47,24,1,91,0,0,0,0,33,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5329,OH,N710PS,5329,12217,HSV,"Huntsville, AL",11057,CLT,"Charlotte, NC",600,558,-2,27,625,827,10,835,837,2,0,"",0,N,95,99,62,1,333,,,,,,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5330,OH,N563NN,5330,11057,CLT,"Charlotte, NC",14730,SDF,"Louisville, KY",955,956,1,26,1022,1118,21,1132,1139,7,0,"",0,N,97,103,56,1,335,,,,,,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5331,OH,N554NN,5331,11057,CLT,"Charlotte, NC",11066,CMH,"Columbus, OH",900,937,37,20,957,1056,12,1017,1108,51,0,"",0,N,77,91,59,1,347,37,0,14,0,0,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5331,OH,N554NN,5331,11066,CMH,"Columbus, OH",11057,CLT,"Charlotte, NC",1048,1156,68,8,1204,1302,26,1220,1328,68,0,"",0,N,92,92,58,1,347,18,0,0,0,50,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5332,OH,N558NN,5332,11278,DCA,"Washington, DC",14986,SRQ,"Sarasota/Bradenton, FL",1946,1952,6,15,2007,2218,5,2219,2223,4,0,"",0,N,153,151,131,1,851,,,,,,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5333,OH,N551NN,5333,11057,CLT,"Charlotte, NC",12448,JAN,"Jackson/Vicksburg, MS",2240,2237,-3,21,2258,2341,7,2339,2348,9,0,"",0,N,119,131,103,1,562,,,,,,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5334,OH,N560NN,5334,11057,CLT,"Charlotte, NC",14730,SDF,"Louisville, KY",2225,2231,6,18,2249,2346,8,2355,2354,-1,0,"",0,N,90,83,57,1,335,,,,,,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5335,OH,N560NN,5335,11057,CLT,"Charlotte, NC",11996,GSP,"Greer, SC",1300,1331,31,14,1345,1407,5,1345,1412,27,0,"",0,N,45,41,22,1,75,0,0,0,0,27,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5335,OH,N560NN,5335,11996,GSP,"Greer, SC",11057,CLT,"Charlotte, NC",1415,1441,26,15,1456,1520,23,1529,1543,14,0,"",0,N,74,62,24,1,75,,,,,,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5336,OH,N569NN,5336,10994,CHS,"Charleston, SC",11057,CLT,"Charlotte, NC",1745,1820,35,10,1830,1904,27,1900,1931,31,0,"",0,N,75,71,34,1,168,26,0,0,0,5,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5336,OH,N569NN,5336,11057,CLT,"Charlotte, NC",10994,CHS,"Charleston, SC",1611,1617,6,16,1633,1714,7,1715,1721,6,0,"",0,N,64,64,41,1,168,,,,,,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5337,OH,N598NN,5337,10994,CHS,"Charleston, SC",11057,CLT,"Charlotte, NC",540,540,0,9,549,625,11,637,636,-1,0,"",0,N,57,56,36,1,168,,,,,,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5339,OH,N569NN,5339,11057,CLT,"Charlotte, NC",11066,CMH,"Columbus, OH",1135,1159,24,26,1225,1319,5,1303,1324,21,0,"",0,N,88,85,54,1,347,14,0,0,0,7,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5339,OH,N569NN,5339,11066,CMH,"Columbus, OH",11057,CLT,"Charlotte, NC",1343,1355,12,14,1409,1512,18,1515,1530,15,0,"",0,N,92,95,63,1,347,1,0,3,0,11,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5340,OH,N518AE,5340,12945,LEX,"Lexington, KY",11057,CLT,"Charlotte, NC",705,659,-6,40,739,836,6,837,842,5,0,"",0,N,92,103,57,1,281,,,,,,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5341,OH,N537EA,5341,11267,DAY,"Dayton, OH",11278,DCA,"Washington, DC",1645,1715,30,10,1725,1827,2,1802,1829,27,0,"",0,N,77,74,62,1,391,22,0,0,0,5,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5342,OH,N719PS,5342,10431,AVL,"Asheville, NC",11057,CLT,"Charlotte, NC",1555,1606,11,5,1611,1639,20,1705,1659,-6,0,"",0,N,70,53,28,1,91,,,,,,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5342,OH,N719PS,5342,11057,CLT,"Charlotte, NC",10431,AVL,"Asheville, NC",1434,1453,19,13,1506,1527,3,1523,1530,7,0,"",0,N,49,37,21,1,91,,,,,,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5343,OH,N570NN,5343,11057,CLT,"Charlotte, NC",13296,MHT,"Manchester, NH",1949,1946,-3,18,2004,2141,3,2150,2144,-6,0,"",0,N,121,118,97,1,737,,,,,,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5344,OH,N583NN,5344,12264,IAD,"Washington, DC",11057,CLT,"Charlotte, NC",645,847,122,59,946,1050,11,828,1101,153,0,"",0,N,103,134,64,1,322,122,0,31,0,0,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5345,OH,N565NN,5345,11057,CLT,"Charlotte, NC",13342,MKE,"Milwaukee, WI",910,943,33,27,1010,1049,3,1016,1052,36,0,"",0,N,126,129,99,1,651,33,0,3,0,0,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5345,OH,N565NN,5345,13342,MKE,"Milwaukee, WI",11057,CLT,"Charlotte, NC",1046,1125,39,9,1134,1410,7,1353,1417,24,0,"",0,N,127,112,96,1,651,2,0,0,0,22,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5346,OH,N561NN,5346,11057,CLT,"Charlotte, NC",11433,DTW,"Detroit, MI",2210,2222,12,14,2236,2347,14,2359,1,2,0,"",0,N,109,99,71,1,500,,,,,,"",,,
2018-01-02,AA,AA_CODESHARE,AA,5347,OH,N248PS,5347,11057,CLT,"Charlotte, NC",11146,CRW,"Charleston/Dunbar, WV",1800,1756,-4,17,1813,1854,2,1912,1856,-16,0,"",0,N,72,60,41,1,221,,,,,,"",,,
2018-01-17,WN,WN,WN,479,WN,N969WN,479,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",1635,1629,-6,6,1635,1733,3,1755,1736,-19,0,"",0,N,80,67,58,1,386,,,,,,"",,,
2018-01-17,WN,WN,WN,504,WN,N8646B,504,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",1235,1304,29,11,1315,1417,3,1355,1420,25,0,"",0,N,80,76,62,1,386,0,0,0,0,25,"",,,
2018-01-17,WN,WN,WN,1071,WN,N961WN,1071,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",915,915,0,11,926,1031,3,1035,1034,-1,0,"",0,N,80,79,65,1,386,,,,,,"",,,
2018-01-17,WN,WN,WN,1377,WN,N558WN,1377,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",1410,1406,-4,9,1415,1513,2,1530,1515,-15,0,"",0,N,80,69,58,1,386,,,,,,"",,,
2018-01-17,WN,WN,WN,1690,WN,N8656B,1690,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",720,718,-2,11,729,828,4,845,832,-13,0,"",0,N,85,74,59,1,386,,,,,,"",,,
2018-01-17,WN,WN,WN,5696,WN,N268WN,5696,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",2200,2155,-5,7,2202,2259,3,2315,2302,-13,0,"",0,N,75,67,57,1,386,,,,,,"",,,
2018-01-17,WN,WN,WN,5965,WN,N254WN,5965,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",2030,2115,45,6,2121,2219,5,2150,2224,34,0,"",0,N,80,69,58,1,386,0,0,0,0,34,"",,,
2018-01-17,WN,WN,WN,6158,WN,N402WN,6158,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",1100,1056,-4,9,1105,1203,2,1220,1205,-15,0,"",0,N,80,69,58,1,386,,,,,,"",,,
2018-01-17,WN,WN,WN,507,WN,N930WN,507,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",1950,1950,0,13,2003,2057,4,2105,2101,-4,0,"",0,N,75,71,54,1,308,,,,,,"",,,
2018-01-17,WN,WN,WN,868,WN,N224WN,868,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",1045,1049,4,9,1058,1148,5,1205,1153,-12,0,"",0,N,80,64,50,1,308,,,,,,"",,,
2018-01-17,WN,WN,WN,980,WN,N401WN,980,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",640,640,0,21,701,750,6,800,756,-4,0,"",0,N,80,76,49,1,308,,,,,,"",,,
2018-01-17,WN,WN,WN,1158,WN,N7737E,1158,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",2140,2317,97,11,2328,16,5,2255,21,86,0,"",0,N,75,64,48,1,308,0,0,0,0,86,"",,,
2018-01-17,WN,WN,WN,1217,WN,N567WN,1217,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",1420,1419,-1,15,1434,1524,5,1535,1529,-6,0,"",0,N,75,70,50,1,308,,,,,,"",,,
2018-01-17,WN,WN,WN,1434,WN,N784SW,1434,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",1745,1749,4,15,1804,1857,9,1905,1906,1,0,"",0,N,80,77,53,1,308,,,,,,"",,,
2018-01-17,WN,WN,WN,1734,WN,N941WN,1734,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",1555,1555,0,10,1605,1655,23,1710,1718,8,0,"",0,N,75,83,50,1,308,,,,,,"",,,
2018-01-17,WN,WN,WN,6342,WN,N294WN,6342,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",750,749,-1,13,802,854,7,905,901,-4,0,"",0,N,75,72,52,1,308,,,,,,"",,,
2018-01-17,WN,WN,WN,6411,WN,N784SW,6411,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",845,843,-2,21,904,954,4,1000,958,-2,0,"",0,N,75,75,50,1,308,,,,,,"",,,
2018-01-17,WN,WN,WN,6438,WN,N450WN,6438,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",940,936,-4,13,949,1036,7,1055,1043,-12,0,"",0,N,75,67,47,1,308,,,,,,"",,,
2018-01-17,WN,WN,WN,6387,WN,N551WN,6387,14831,SJC,"San Jose, CA",13232,MDW,"Chicago, IL",1450,1443,-7,8,1451,2058,4,2055,2102,7,0,"",0,N,245,259,247,1,1838,,,,,,"",,,
2018-01-17,WN,WN,WN,190,WN,N7879A,190,14831,SJC,"San Jose, CA",13891,ONT,"Ontario, CA",1610,1605,-5,8,1613,1705,3,1720,1708,-12,0,"",0,N,70,63,52,1,333,,,,,,"",,,
2018-01-17,WN,WN,WN,1774,WN,N407WN,1774,14831,SJC,"San Jose, CA",13891,ONT,"Ontario, CA",855,850,-5,10,900,952,3,1005,955,-10,0,"",0,N,70,65,52,1,333,,,,,,"",,,
2018-01-17,WN,WN,WN,6088,WN,N481WN,6088,14831,SJC,"San Jose, CA",13891,ONT,"Ontario, CA",1145,1146,1,10,1156,1253,3,1255,1256,1,0,"",0,N,70,70,57,1,333,,,,,,"",,,
2018-01-17,WN,WN,WN,6397,WN,N416WN,6397,14831,SJC,"San Jose, CA",13891,ONT,"Ontario, CA",2050,2046,-4,8,2054,2145,3,2200,2148,-12,0,"",0,N,70,62,51,1,333,,,,,,"",,,
2018-01-17,WN,WN,WN,464,WN,N260WN,464,14831,SJC,"San Jose, CA",14057,PDX,"Portland, OR",855,854,-1,13,907,1033,2,1040,1035,-5,0,"",0,N,105,101,86,1,569,,,,,,"",,,
2018-01-17,WN,WN,WN,591,WN,N960WN,591,14831,SJC,"San Jose, CA",14057,PDX,"Portland, OR",1745,1756,11,11,1807,1932,3,1930,1935,5,0,"",0,N,105,99,85,1,569,,,,,,"",,,
2018-01-17,WN,WN,WN,1375,WN,N7825A,1375,14831,SJC,"San Jose, CA",14057,PDX,"Portland, OR",2200,2151,-9,8,2159,2320,6,2345,2326,-19,0,"",0,N,105,95,81,1,569,,,,,,"",,,
2018-01-17,WN,WN,WN,6127,WN,N263WN,6127,14831,SJC,"San Jose, CA",14057,PDX,"Portland, OR",1120,1117,-3,7,1124,1246,3,1305,1249,-16,0,"",0,N,105,92,82,1,569,,,,,,"",,,
2018-01-17,WN,WN,WN,286,WN,N555LV,286,14831,SJC,"San Jose, CA",14107,PHX,"Phoenix, AZ",1545,1617,32,9,1626,1909,4,1830,1913,43,0,"",0,N,105,116,103,1,621,31,0,11,0,1,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5102,OH,N570NN,5102,14986,SRQ,"Sarasota/Bradenton, FL",11057,CLT,"Charlotte, NC",825,813,-12,12,825,940,40,1025,1020,-5,0,"",0,N,120,127,75,1,547,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5103,OH,N593NN,5103,15624,VPS,"Valparaiso, FL",11057,CLT,"Charlotte, NC",600,551,-9,13,604,809,15,841,824,-17,0,"",0,N,101,93,65,1,460,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5104,OH,N261PS,5104,11057,CLT,"Charlotte, NC",12197,HPN,"White Plains, NY",1444,1441,-3,27,1508,1644,2,1644,1646,2,0,"",0,N,120,125,96,1,564,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5104,OH,N261PS,5104,12197,HPN,"White Plains, NY",11278,DCA,"Washington, DC",1720,1711,-9,9,1720,1806,16,1833,1822,-11,0,"",0,N,73,71,46,1,234,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5106,OH,N723PS,5106,11278,DCA,"Washington, DC",11267,DAY,"Dayton, OH",2000,1951,-9,9,2000,2101,2,2131,2103,-28,0,"",0,N,91,72,61,1,391,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5107,OH,N514AE,5107,10257,ALB,"Albany, NY",11278,DCA,"Washington, DC",1328,1320,-8,9,1329,1431,5,1459,1436,-23,0,"",0,N,91,76,62,1,318,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5107,OH,N514AE,5107,11278,DCA,"Washington, DC",10257,ALB,"Albany, NY",1135,1136,1,13,1149,1249,1,1255,1250,-5,0,"",0,N,80,74,60,1,318,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5108,OH,N725PS,5108,11423,DSM,"Des Moines, IA",11057,CLT,"Charlotte, NC",1202,1156,-6,9,1205,1503,10,1520,1513,-7,0,"",0,N,138,137,118,1,815,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5108,OH,N725PS,5108,13930,ORD,"Chicago, IL",11423,DSM,"Des Moines, IA",1015,1014,-1,8,1022,1114,4,1131,1118,-13,0,"",0,N,76,64,52,1,299,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5109,OH,N591NN,5109,11057,CLT,"Charlotte, NC",11193,CVG,"Cincinnati, OH",2209,2221,12,17,2238,2329,7,2330,2336,6,0,"",0,N,81,75,51,1,335,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5110,OH,N230PS,5110,13931,ORF,"Norfolk, VA",14100,PHL,"Philadelphia, PA",1510,1507,-3,9,1516,1557,21,1623,1618,-5,0,"",0,N,73,71,41,1,212,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5110,OH,N230PS,5110,14100,PHL,"Philadelphia, PA",10599,BHM,"Birmingham, AL",1804,1802,-2,16,1818,1859,6,1943,1905,-38,0,"",0,N,159,123,101,1,772,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5111,OH,N244PS,5111,11278,DCA,"Washington, DC",13296,MHT,"Manchester, NH",1027,1037,10,21,1058,1206,7,1203,1213,10,0,"",0,N,96,96,68,1,406,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5111,OH,N244PS,5111,13296,MHT,"Manchester, NH",11278,DCA,"Washington, DC",1235,1247,12,13,1300,1421,12,1422,1433,11,0,"",0,N,107,106,81,1,406,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5112,OH,N544AE,5112,11267,DAY,"Dayton, OH",11278,DCA,"Washington, DC",1705,1656,-9,11,1707,1804,15,1825,1819,-6,0,"",0,N,80,83,57,1,391,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5113,OH,N248PS,5113,13931,ORF,"Norfolk, VA",11278,DCA,"Washington, DC",600,556,-4,26,622,654,5,655,659,4,0,"",0,N,55,63,32,1,142,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5114,OH,N510AE,5114,11995,GSO,"Greensboro/High Point, NC",14100,PHL,"Philadelphia, PA",1035,1032,-3,6,1038,1134,5,1202,1139,-23,0,"",0,N,87,67,56,1,365,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5114,OH,N510AE,5114,14100,PHL,"Philadelphia, PA",11995,GSO,"Greensboro/High Point, NC",818,809,-9,21,830,927,3,952,930,-22,0,"",0,N,94,81,57,1,365,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5115,OH,N500AE,5115,11057,CLT,"Charlotte, NC",11267,DAY,"Dayton, OH",1155,1259,64,23,1322,1420,5,1332,1425,53,0,"",0,N,97,86,58,1,370,0,0,0,0,53,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5115,OH,N248PS,5115,11267,DAY,"Dayton, OH",11057,CLT,"Charlotte, NC",1357,1422,25,10,1432,1536,14,1530,1550,20,0,"",0,N,93,88,64,1,370,6,0,0,0,14,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5116,OH,N719PS,5116,11057,CLT,"Charlotte, NC",13851,OKC,"Oklahoma City, OK",1125,1122,-3,14,1136,1238,1,1323,1239,-44,0,"",0,N,178,137,122,1,940,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5116,OH,N719PS,5116,13851,OKC,"Oklahoma City, OK",11057,CLT,"Charlotte, NC",1353,1356,3,4,1400,1713,14,1723,1727,4,0,"",0,N,150,151,133,1,940,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5118,OH,N548NN,5118,11057,CLT,"Charlotte, NC",13230,MDT,"Harrisburg, PA",1754,1758,4,13,1811,1924,8,1924,1932,8,0,"",0,N,90,94,73,1,413,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5118,OH,N548NN,5118,13230,MDT,"Harrisburg, PA",11057,CLT,"Charlotte, NC",1955,1958,3,20,2018,2124,6,2134,2130,-4,0,"",0,N,99,92,66,1,413,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5119,OH,N559NN,5119,11057,CLT,"Charlotte, NC",13577,MYR,"Myrtle Beach, SC",1430,1434,4,12,1446,1523,5,1520,1528,8,0,"",0,N,50,54,37,1,157,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5119,OH,N559NN,5119,13577,MYR,"Myrtle Beach, SC",11057,CLT,"Charlotte, NC",1559,1600,1,21,1621,1700,22,1716,1722,6,0,"",0,N,77,82,39,1,157,,,,,,"",,,
2018-01-19,AA,AA_CODESHARE,AA,5121,OH,N515AE,5121,11057,CLT,"Charlotte, NC",13198,MCI,"Kansas City, MO",1140,1206,26,25,1231,1321,3,1321,1324,3,0,"",0,N,161,138,110,1,808,,,,,,"",,,
2018-01-27,DL,DL,DL,1799,DL,N873DN,1799,14107,PHX,"Phoenix, AZ",12478,JFK,"New York, NY",1305,1258,-7,12,1310,1908,7,1951,1915,-36,0,"",0,N,286,257,238,1,2153,,,,,,"",,,
2018-01-27,DL,DL,DL,1801,DL,N970AT,1801,13487,MSP,"Minneapolis, MN",12478,JFK,"New York, NY",650,646,-4,11,657,1017,5,1042,1022,-20,0,"",0,N,172,156,140,1,1029,,,,,,"",,,
2018-01-27,DL,DL,DL,1802,DL,N328DN,1802,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",1056,1056,0,30,1126,1315,5,1313,1320,7,0,"",0,N,257,264,229,1,1590,,,,,,"",,,
2018-01-27,DL,DL,DL,1803,DL,N903DE,1803,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",1151,1148,-3,10,1158,1252,3,1311,1255,-16,0,"",0,N,80,67,54,1,356,,,,,,"",,,
2018-01-27,DL,DL,DL,1803,DL,N903DE,1803,14492,RDU,"Raleigh/Durham, NC",10397,ATL,"Atlanta, GA",1352,1404,12,19,1423,1527,7,1527,1534,7,0,"",0,N,95,90,64,1,356,,,,,,"",,,
2018-01-27,DL,DL,DL,1806,DL,N361NW,1806,14869,SLC,"Salt Lake City, UT",12889,LAS,"Las Vegas, NV",2030,2039,9,21,2100,2051,5,2105,2056,-9,0,"",0,N,95,77,51,1,368,,,,,,"",,,
2018-01-27,DL,DL,DL,1807,DL,N805DN,1807,10849,BZN,"Bozeman, MT",14869,SLC,"Salt Lake City, UT",600,554,-6,12,606,653,7,730,700,-30,0,"",0,N,90,66,47,1,347,,,,,,"",,,
2018-01-27,DL,DL,DL,1809,DL,N830DN,1809,14869,SLC,"Salt Lake City, UT",11433,DTW,"Detroit, MI",1354,1353,-1,17,1410,1852,7,1922,1859,-23,0,"",0,N,208,186,162,1,1481,,,,,,"",,,
2018-01-27,DL,DL,DL,1812,DL,N917DL,1812,10397,ATL,"Atlanta, GA",13930,ORD,"Chicago, IL",2236,2234,-2,21,2255,2322,6,2339,2328,-11,0,"",0,N,123,114,87,1,606,,,,,,"",,,
2018-01-27,DL,DL,DL,1816,DL,N828MH,1816,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",820,850,30,14,904,957,8,949,1005,16,0,"",0,N,209,195,173,1,1199,16,0,0,0,0,"",,,
2018-01-27,DL,DL,DL,1816,DL,N828MH,1816,11292,DEN,"Denver, CO",10397,ATL,"Atlanta, GA",1052,1109,17,17,1126,1543,8,1542,1551,9,0,"",0,N,170,162,137,1,1199,,,,,,"",,,
2018-01-27,DL,DL,DL,1818,DL,N660DL,1818,13204,MCO,"Orlando, FL",10397,ATL,"Atlanta, GA",920,916,-4,15,931,1036,8,1052,1044,-8,0,"",0,N,92,88,65,1,404,,,,,,"",,,
2018-01-27,DL,DL,DL,1820,DL,N307DX,1820,10397,ATL,"Atlanta, GA",14869,SLC,"Salt Lake City, UT",1400,1354,-6,20,1414,1606,6,1619,1612,-7,0,"",0,N,259,258,232,1,1590,,,,,,"",,,
2018-01-27,DL,DL,DL,1821,DL,N907DL,1821,10397,ATL,"Atlanta, GA",14685,SAV,"Savannah, GA",1826,1821,-5,7,1828,1903,3,1934,1906,-28,0,"",0,N,68,45,35,1,214,,,,,,"",,,
2018-01-27,DL,DL,DL,1824,DL,N376DA,1824,14057,PDX,"Portland, OR",14869,SLC,"Salt Lake City, UT",600,549,-11,18,607,820,5,855,825,-30,0,"",0,N,115,96,73,1,630,,,,,,"",,,
2018-01-27,DL,DL,DL,1826,DL,N6714Q,1826,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",1300,1257,-3,12,1309,1437,11,1451,1448,-3,0,"",0,N,111,111,88,1,581,,,,,,"",,,
2018-01-27,DL,DL,DL,1826,DL,N6714Q,1826,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",1555,1552,-3,16,1608,1730,8,1755,1738,-17,0,"",0,N,120,106,82,1,581,,,,,,"",,,
2018-01-27,DL,DL,DL,1827,DL,N658DL,1827,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",1100,1112,12,23,1135,1259,4,1255,1303,8,0,"",0,N,115,111,84,1,581,,,,,,"",,,
2018-01-27,DL,DL,DL,1827,DL,N658DL,1827,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",1355,1405,10,11,1416,1541,10,1552,1551,-1,0,"",0,N,117,106,85,1,581,,,,,,"",,,
2018-01-27,DL,DL,DL,1828,DL,N906AT,1828,14747,SEA,"Seattle, WA",12892,LAX,"Los Angeles, CA",1200,1155,-5,14,1209,1413,7,1445,1420,-25,0,"",0,N,165,145,124,1,954,,,,,,"",,,
2018-01-27,DL,DL,DL,1829,DL,N978DL,1829,11433,DTW,"Detroit, MI",13303,MIA,"Miami, FL",823,820,-3,14,834,1119,5,1142,1124,-18,0,"",0,N,199,184,165,1,1145,,,,,,"",,,
2018-01-27,DL,DL,DL,1831,DL,N837DN,1831,14747,SEA,"Seattle, WA",13487,MSP,"Minneapolis, MN",900,853,-7,14,907,1348,6,1424,1354,-30,0,"",0,N,204,181,161,1,1399,,,,,,"",,,
2018-01-27,DL,DL,DL,1832,DL,N327DN,1832,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",1800,1805,5,11,1816,2019,8,2046,2027,-19,0,"",0,N,166,142,123,1,762,,,,,,"",,,
2018-01-27,DL,DL,DL,1833,DL,N3761R,1833,14570,RNO,"Reno, NV",14869,SLC,"Salt Lake City, UT",600,600,0,16,616,815,3,842,818,-24,0,"",0,N,102,78,59,1,422,,,,,,"",,,
2018-01-27,DL,DL,DL,1834,DL,N928DN,1834,10397,ATL,"Atlanta, GA",15016,STL,"St. Louis, MO",1900,1914,14,11,1925,1940,4,1947,1944,-3,0,"",0,N,107,90,75,1,484,,,,,,"",,,
2018-01-27,DL,DL,DL,1836,DL,N918DL,1836,10994,CHS,"Charleston, SC",10397,ATL,"Atlanta, GA",730,1105,215,12,1117,1204,5,853,1209,196,0,"",0,N,83,64,47,1,259,196,0,0,0,0,"",,,
2018-01-27,DL,DL,DL,1837,DL,N327DN,1837,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",2220,2218,-2,9,2227,2335,6,2354,2341,-13,0,"",0,N,154,143,128,1,813,,,,,,"",,,
2018-01-27,DL,DL,DL,1839,DL,N320DN,1839,13204,MCO,"Orlando, FL",12953,LGA,"New York, NY",1530,1530,0,11,1541,1742,9,1808,1751,-17,0,"",0,N,158,141,121,1,950,,,,,,"",,,
2018-01-28,UA,UA_CODESHARE,UA,4024,EV,N16911,4024,11618,EWR,"Newark, NJ",11057,CLT,"Charlotte, NC",840,834,-6,30,904,1050,7,1046,1057,11,0,"",0,N,126,143,106,1,529,,,,,,"",,,
2018-01-28,UA,UA_CODESHARE,UA,4025,EV,N17984,4025,11618,EWR,"Newark, NJ",10792,BUF,"Buffalo, NY",854,846,-8,24,910,1008,13,1019,1021,2,0,"",0,N,85,95,58,1,282,,,,,,"",,,
2018-01-28,UA,UA_CODESHARE,UA,4026,EV,N14993,4026,12266,IAH,"Houston, TX",10185,AEX,"Alexandria, LA",1030,1116,46,21,1137,1224,6,1132,1230,58,0,"",0,N,62,74,47,1,190,0,0,12,0,46,"",,,
