fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-07-12,AA,AA,AA,1773,AA,N981UY,1773,11057,CLT,"Charlotte, NC",15304,TPA,"Tampa, FL",2213,2335,82,22,2357,106,3,2350,109,79,0,,0,N,97,94,69,1,507,79,0,0,0,0,,,,
2018-07-12,DL,DL,DL,708,DL,N322NB,708,12953,LGA,"New York, NY",14027,PBI,"West Palm Beach/Palm Beach, FL",1857,1858,1,25,1923,2142,3,2212,2145,-27,0,,0,N,195,167,139,1,1035,,,,,,,,,
2018-07-12,DL,DL,DL,1945,DL,N363NW,1945,10849,BZN,"Bozeman, MT",13487,MSP,"Minneapolis, MN",1110,1133,23,8,1141,1431,4,1421,1435,14,0,,0,N,131,122,110,1,874,,,,,,,,,
2018-07-12,UA,UA,UA,2293,UA,N76528,2293,13930,ORD,"Chicago, IL",13871,OMA,"Omaha, NE",1245,1237,-8,15,1252,1350,5,1418,1355,-23,0,,0,N,93,78,58,1,416,,,,,,,,,
2018-07-12,UA,UA,UA,1234,UA,N899UA,1234,12266,IAH,"Houston, TX",10423,AUS,"Austin, TX",2055,2051,-4,19,2110,2141,6,2148,2147,-1,0,,0,N,53,56,31,1,140,,,,,,,,,
2018-07-12,AA,AA_CODESHARE,AA,5232,OH,N260JS,5232,11057,CLT,"Charlotte, NC",13422,MOB,"Mobile, AL",1640,1633,-7,21,1654,1715,3,1733,1718,-15,0,,0,N,113,105,81,1,526,,,,,,,,,
2018-07-12,DL,DL_CODESHARE,DL,5879,YX,N205JQ,5879,12953,LGA,"New York, NY",12266,IAH,"Houston, TX",610,814,124,34,848,1050,12,854,1102,128,0,,0,N,24,228,182,1,1416,123,0,4,0,1,604.0,45,45,
2018-07-12,UA,UA_CODESHARE,UA,4846,ZW,N440AW,4846,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1240,1239,-1,31,1310,1409,4,1412,1413,1,0,,0,N,92,94,59,1,384,,,,,,,,,
2018-07-12,WN,WN,WN,2163,WN,N229WN,2163,14893,SMF,"Sacramento, CA",11259,DAL,"Dallas, TX",1135,1229,54,7,1236,1939,9,1700,1948,,0,,1,N,205,,,1,1442,,,,,,,,,
2018-07-12,AA,AA,AA,1930,AA,N703UW,1930,13495,MSY,"New Orleans, LA",11057,CLT,"Charlotte, NC",914,906,-8,8,914,1145,12,1215,1157,-18,0,,0,N,121,111,91,1,651,,,,,,,,,
2018-07-12,AA,AA_CODESHARE,AA,2946,EV,N614QX,2946,15412,TYS,"Knoxville, TN",11298,DFW,"Dallas/Fort Worth, TX",1847,2134,167,14,2148,2228,13,2003,2241,158,0,,0,N,136,127,100,1,771,21,0,0,0,137,,,,
2018-07-13,AS,AS_CODESHARE,AS,2297,QX,N441QX,2297,14747,SEA,"Seattle, WA",14489,RDM,"Bend/Redmond, OR",2310,2307,-3,14,2321,5,5,10,10,0,0,,0,N,60,63,44,1,228,,,,,,,,,
2018-07-13,AA,AA,AA,834,AA,N745VJ,834,11057,CLT,"Charlotte, NC",12339,IND,"Indianapolis, IN",1120,1121,1,8,1129,1232,5,1250,1237,-13,0,,0,N,90,76,63,1,427,,,,,,,,,
2018-07-13,AA,AA_CODESHARE,AA,3620,MQ,N232NN,3620,11298,DFW,"Dallas/Fort Worth, TX",11982,GRK,"Killeen, TX",1653,1646,-7,19,1705,1733,3,1742,1736,-6,0,,0,N,49,50,28,1,134,,,,,,,,,
2018-07-13,WN,WN,WN,976,WN,N7722B,976,12889,LAS,"Las Vegas, NV",14869,SLC,"Salt Lake City, UT",1325,1331,6,22,1353,1547,2,1550,1549,-1,0,,0,N,85,78,54,1,368,,,,,,,,,
2018-07-13,AA,AA_CODESHARE,AA,4891,PT,N683AE,4891,10821,BWI,"Baltimore, MD",14100,PHL,"Philadelphia, PA",1043,1040,-3,19,1059,1121,14,1140,1135,-5,0,,0,N,57,55,22,1,90,,,,,,,,,
2018-07-13,DL,DL_CODESHARE,DL,4481,OO,N885AS,4481,13487,MSP,"Minneapolis, MN",12278,ICT,"Wichita, KS",900,900,0,57,957,1115,4,1057,1119,22,0,,0,N,117,139,78,1,545,0,0,22,0,0,,,,
2018-07-13,UA,UA_CODESHARE,UA,5240,OO,N947SW,5240,11003,CID,"Cedar Rapids/Iowa City, IA",13930,ORD,"Chicago, IL",1427,1421,-6,18,1439,1524,11,1540,1535,-5,0,,0,N,73,74,45,1,196,,,,,,,,,
2018-07-13,AA,AA_CODESHARE,AA,4069,MQ,N243NN,4069,15249,TLH,"Tallahassee, FL",11298,DFW,"Dallas/Fort Worth, TX",1644,1651,7,9,1700,1743,14,1800,1757,-3,0,,0,N,136,126,103,1,767,,,,,,,,,
2018-07-13,AA,AA,AA,2269,AA,N555AN,2269,11298,DFW,"Dallas/Fort Worth, TX",15370,TUL,"Tulsa, OK",1640,1634,-6,18,1652,1735,2,1740,1737,-3,0,,0,N,60,63,43,1,237,,,,,,,,,
2018-07-13,DL,DL_CODESHARE,DL,5045,9E,N299PQ,5045,11995,GSO,"Greensboro/High Point, NC",12953,LGA,"New York, NY",600,615,15,25,640,745,5,740,750,10,0,,0,N,100,95,65,1,461,,,,,,,,,
2018-07-13,B6,B6,B6,984,B6,N279JB,984,14492,RDU,"Raleigh/Durham, NC",10721,BOS,"Boston, MA",1526,1516,-10,15,1531,1700,5,1721,1705,-16,0,,0,N,115,109,89,1,612,,,,,,,,,
2018-07-13,AA,AA_CODESHARE,AA,5630,OH,N505AE,5630,11278,DCA,"Washington, DC",11193,CVG,"Cincinnati, OH",1015,1011,-4,19,1030,1135,8,1151,1143,-8,0,,0,N,96,92,65,1,411,,,,,,,,,
2018-07-13,UA,UA,UA,277,UA,N415UA,277,11292,DEN,"Denver, CO",11003,CID,"Cedar Rapids/Iowa City, IA",2017,2002,-15,28,2030,2257,6,2303,2303,0,0,,0,N,106,121,87,1,692,,,,,,,,,
2018-07-13,WN,WN,WN,2067,WN,N206WN,2067,11292,DEN,"Denver, CO",13487,MSP,"Minneapolis, MN",1500,1459,-1,11,1510,1740,3,1755,1743,-12,0,,0,N,115,104,90,1,680,,,,,,,,,
2018-07-13,DL,DL,DL,1718,DL,N340NW,1718,13486,MSO,"Missoula, MT",13487,MSP,"Minneapolis, MN",545,542,-3,11,553,900,3,920,903,-17,0,,0,N,155,141,127,1,1013,,,,,,,,,
2018-07-14,AS,AS,AS,64,AS,N609AS,64,12819,KTN,"Ketchikan, AK",14747,SEA,"Seattle, WA",1737,1719,-18,8,1727,1959,4,2028,2003,-25,0,,0,N,111,104,92,1,680,,,,,,,,,
2018-07-14,AA,AA_CODESHARE,AA,4092,MQ,N535EA,4092,13930,ORD,"Chicago, IL",11423,DSM,"Des Moines, IA",1008,1005,-3,36,1041,1126,6,1121,1132,11,0,,0,N,73,87,45,1,299,,,,,,,,,
2018-07-14,AA,AA_CODESHARE,AA,5168,OH,N515AE,5168,14730,SDF,"Louisville, KY",11057,CLT,"Charlotte, NC",1341,1352,11,12,1404,1501,13,1519,1514,-5,0,,0,N,98,82,57,1,335,,,,,,,,,
2018-07-14,AA,AA,AA,592,AA,N825AW,592,13303,MIA,"Miami, FL",10397,ATL,"Atlanta, GA",952,944,-8,14,958,1127,13,1144,1140,-4,0,,0,N,112,116,89,1,594,,,,,,,,,
2018-07-14,AA,AA,AA,2372,AA,N137AA,2372,14683,SAT,"San Antonio, TX",11298,DFW,"Dallas/Fort Worth, TX",1950,1943,-7,11,1954,2038,19,2104,2057,-7,0,,0,N,74,74,44,1,247,,,,,,,,,
2018-07-14,WN,WN,WN,3989,WN,N268WN,3989,10257,ALB,"Albany, NY",13232,MDW,"Chicago, IL",1615,1705,50,9,1714,1802,4,1725,1806,41,0,,0,N,130,121,108,1,717,5,0,0,0,36,,,,
2018-07-14,WN,WN,WN,5758,WN,N277WN,5758,10713,BOI,"Boise, ID",14893,SMF,"Sacramento, CA",1955,2045,50,7,2052,2057,2,2015,2059,44,0,,0,N,80,74,65,1,437,4,0,0,0,40,,,,
2018-07-14,WN,WN,WN,3443,WN,N7873A,3443,11278,DCA,"Washington, DC",13232,MDW,"Chicago, IL",855,856,1,12,908,934,5,955,939,-16,0,,0,N,120,103,86,1,601,,,,,,,,,
2018-07-14,WN,WN,WN,2605,WN,N7731A,2605,13495,MSY,"New Orleans, LA",10721,BOS,"Boston, MA",1325,1547,142,10,1557,1945,8,1750,1953,123,0,,0,N,205,186,168,1,1368,0,0,0,0,123,,,,
2018-07-14,AA,AA,AA,130,AA,N982AN,130,10423,AUS,"Austin, TX",11298,DFW,"Dallas/Fort Worth, TX",757,750,-7,13,803,842,23,908,905,-3,0,,0,N,71,75,39,1,190,,,,,,,,,
2018-07-14,AA,AA_CODESHARE,AA,4867,PT,N648AE,4867,14321,PWM,"Portland, ME",14100,PHL,"Philadelphia, PA",1035,1029,-6,12,1041,1149,7,1216,1156,-20,0,,0,N,101,87,68,1,364,,,,,,,,,
2018-07-14,DL,DL,DL,2556,DL,N842DN,2556,14057,PDX,"Portland, OR",10397,ATL,"Atlanta, GA",800,753,-7,13,806,1520,8,1542,1528,-14,0,,0,N,282,275,254,1,2172,,,,,,,,,
2018-07-15,WN,WN,WN,5361,WN,N262WN,5361,10800,BUR,"Burbank, CA",14107,PHX,"Phoenix, AZ",725,719,-6,11,730,829,6,855,835,-20,0,,0,N,90,76,59,1,369,,,,,,,,,
2018-07-15,AA,AA_CODESHARE,AA,5746,YV,N249LR,5746,11540,ELP,"El Paso, TX",14107,PHX,"Phoenix, AZ",1845,1931,46,12,1943,1949,8,1915,1957,42,0,,0,N,90,86,66,1,347,0,0,0,0,42,,,,
2018-07-15,AA,AA,AA,1674,AA,N982VJ,1674,11057,CLT,"Charlotte, NC",12892,LAX,"Los Angeles, CA",750,750,0,24,814,926,30,1010,956,-14,0,,0,N,320,306,252,1,2125,,,,,,,,,
2018-07-15,AA,AA,AA,1176,AA,N830NN,1176,11298,DFW,"Dallas/Fort Worth, TX",10423,AUS,"Austin, TX",655,652,-3,14,706,738,5,748,743,-5,0,,0,N,53,51,32,1,190,,,,,,,,,
2018-07-15,DL,DL,DL,1455,DL,N543US,1455,13830,OGG,"Kahului, HI",12892,LAX,"Los Angeles, CA",2255,2252,-3,8,2300,652,5,707,657,-10,0,,0,N,312,305,292,1,2486,,,,,,,,,
2018-07-15,B6,B6,B6,616,B6,N987JB,616,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1540,1603,23,,,,,14,,,1,A,0,N,334,,,1,2586,,,,,,1603.0,72,72,
2018-07-15,UA,UA,UA,1107,UA,N68823,1107,11292,DEN,"Denver, CO",11697,FLL,"Fort Lauderdale, FL",2330,2331,1,11,2342,502,5,511,507,-4,0,,0,N,221,216,200,1,1703,,,,,,,,,
2018-07-15,UA,UA,UA,608,UA,N34131,608,11292,DEN,"Denver, CO",13204,MCO,"Orlando, FL",830,822,-8,11,833,1340,4,1400,1344,-16,0,,0,N,210,202,187,1,1546,,,,,,,,,
2018-07-15,WN,WN,WN,2785,WN,N429WN,2785,11292,DEN,"Denver, CO",12264,IAD,"Washington, DC",1335,1414,39,21,1435,1933,4,1850,1937,47,0,,0,N,195,203,178,1,1452,39,0,8,0,0,,,,
2018-07-15,DL,DL,DL,2854,DL,N880DN,2854,14100,PHL,"Philadelphia, PA",14869,SLC,"Salt Lake City, UT",1749,1746,-3,43,1829,2041,8,2100,2049,-11,0,,0,N,311,303,252,1,1927,,,,,,,,,
2018-07-15,DL,DL_CODESHARE,DL,5311,9E,N302PQ,5311,12266,IAH,"Houston, TX",11433,DTW,"Detroit, MI",1255,1249,-6,15,1304,1623,6,1655,1629,-26,0,,0,N,180,160,139,1,1075,,,,,,,,,
2018-07-15,UA,UA_CODESHARE,UA,5784,OO,N701BR,5784,12892,LAX,"Los Angeles, CA",11638,FAT,"Fresno, CA",840,835,-5,28,903,941,25,950,1006,16,0,,0,N,70,91,38,1,209,0,0,16,0,0,,,,
2018-07-15,AA,AA,AA,2738,AA,N933AM,2738,13930,ORD,"Chicago, IL",11298,DFW,"Dallas/Fort Worth, TX",2210,2224,14,32,2256,39,4,30,43,13,0,,0,N,140,139,103,1,802,,,,,,,,,
2018-07-15,UA,UA_CODESHARE,UA,5256,OO,N793SK,5256,10781,BTR,"Baton Rouge, LA",12266,IAH,"Houston, TX",535,531,-4,10,541,625,6,645,631,-14,0,,0,N,70,60,44,1,253,,,,,,,,,
2018-07-15,AA,AA_CODESHARE,AA,3662,MQ,N543EA,3662,11042,CLE,"Cleveland, OH",13930,ORD,"Chicago, IL",1159,1215,16,13,1228,1218,6,1234,1224,-10,0,,0,N,95,69,50,1,316,,,,,,,,,
2018-07-15,AA,AA_CODESHARE,AA,5450,OH,N244PS,5450,12953,LGA,"New York, NY",11267,DAY,"Dayton, OH",1311,,,,,,,1508,,,1,A,0,N,117,,,1,549,,,,,,,,,
2018-07-15,UA,UA_CODESHARE,UA,6260,YV,N514MJ,6260,12953,LGA,"New York, NY",12264,IAD,"Washington, DC",1023,1420,237,29,1449,1542,5,1155,1547,232,0,,0,N,92,87,53,1,229,0,0,232,0,0,,,,
2018-07-15,DL,DL_CODESHARE,DL,5087,9E,N931XJ,5087,12953,LGA,"New York, NY",13931,ORF,"Norfolk, VA",1005,1001,-4,123,1204,1309,3,1154,1312,78,0,,0,N,109,191,65,1,296,0,0,78,0,0,,,,
2018-07-16,AA,AA_CODESHARE,AA,4742,YX,N437YX,4742,11278,DCA,"Washington, DC",14576,ROC,"Rochester, NY",959,952,-7,10,1002,1056,15,1119,1111,-8,0,,0,N,80,79,54,1,296,,,,,,,,,
2018-07-16,NK,NK,NK,616,NK,N510NK,616,13487,MSP,"Minneapolis, MN",12889,LAS,"Las Vegas, NV",2150,6,136,16,22,123,3,2312,126,134,0,,0,N,202,200,181,1,1299,4,0,130,0,0,,,,
2018-07-16,WN,WN,WN,4805,WN,N7835A,4805,15016,STL,"St. Louis, MO",13232,MDW,"Chicago, IL",2020,2017,-3,5,2022,2103,5,2120,2108,-12,0,,0,N,60,51,41,1,251,,,,,,,,,
2018-07-16,AA,AA_CODESHARE,AA,5795,YV,N244LR,5795,11298,DFW,"Dallas/Fort Worth, TX",14107,PHX,"Phoenix, AZ",1805,1811,6,11,1822,1821,8,1831,1829,-2,0,,0,N,146,138,119,1,868,,,,,,,,,
2018-07-16,AA,AA,AA,1170,AA,N947AN,1170,13303,MIA,"Miami, FL",10721,BOS,"Boston, MA",1341,1415,34,46,1501,1744,20,1702,1804,62,0,,0,N,201,229,163,1,1258,13,0,28,0,21,,,,
2018-07-16,AA,AA,AA,1240,AA,N944AN,1240,12478,JFK,"New York, NY",13204,MCO,"Orlando, FL",2100,2123,23,39,2202,5,12,4,17,13,0,,0,N,184,174,123,1,944,,,,,,,,,
2018-07-16,DL,DL_CODESHARE,DL,4202,OO,N418SW,4202,13367,MLI,"Moline, IL",13487,MSP,"Minneapolis, MN",641,633,-8,13,646,739,8,810,747,-23,0,,0,N,89,74,53,1,274,,,,,,,,,
2018-07-16,DL,DL_CODESHARE,DL,7427,OO,N926EV,7427,11433,DTW,"Detroit, MI",12397,ITH,"Ithaca/Cortland, NY",1030,1026,-4,14,1040,1132,4,1149,1136,-13,0,,0,N,79,70,52,1,353,,,,,,,,,
2018-07-16,AA,AA,AA,153,AA,N857NN,153,13204,MCO,"Orlando, FL",13930,ORD,"Chicago, IL",1022,1013,-9,21,1034,1155,12,1225,1207,-18,0,,0,N,183,174,141,1,1005,,,,,,,,,
2018-07-16,DL,DL_CODESHARE,DL,5160,9E,N8891A,5160,10397,ATL,"Atlanta, GA",10431,AVL,"Asheville, NC",1627,1621,-6,22,1643,1722,4,1732,1726,-6,0,,0,N,65,65,39,1,164,,,,,,,,,
2018-07-16,DL,DL_CODESHARE,DL,5207,9E,N136EV,5207,12953,LGA,"New York, NY",13198,MCI,"Kansas City, MO",1100,1058,-2,23,1121,1244,5,1329,1249,-40,0,,0,N,209,171,143,1,1107,,,,,,,,,
2018-07-16,UA,UA_CODESHARE,UA,4021,EV,N11535,4021,14321,PWM,"Portland, ME",13930,ORD,"Chicago, IL",1650,1734,44,19,1753,1916,14,1842,1930,48,0,,0,N,172,176,143,1,900,4,0,25,0,19,,,,
2018-07-16,AS,AS,AS,25,AS,N471AS,25,10721,BOS,"Boston, MA",14747,SEA,"Seattle, WA",707,706,-1,26,732,1012,12,1026,1024,-2,0,,0,N,379,378,340,1,2496,,,,,,,,,
2018-07-16,AS,AS,AS,74,AS,N569AS,74,10299,ANC,"Anchorage, AK",12523,JNU,"Juneau, AK",1855,1845,-10,9,1854,2011,9,2034,2020,-14,0,,0,N,99,95,77,1,571,,,,,,,,,
2018-07-16,AA,AA,AA,1560,AA,N986AN,1560,13204,MCO,"Orlando, FL",11298,DFW,"Dallas/Fort Worth, TX",1731,1731,0,17,1748,1900,13,1925,1913,-12,0,,0,N,174,162,132,1,985,,,,,,,,,
2018-07-16,AA,AA,AA,1618,AA,N12028,1618,10397,ATL,"Atlanta, GA",13303,MIA,"Miami, FL",2010,2010,0,87,2137,2309,8,2220,2317,57,0,,0,N,130,187,92,1,594,0,0,57,0,0,,,,
2018-07-16,WN,WN,WN,678,WN,N784SW,678,10994,CHS,"Charleston, SC",10693,BNA,"Nashville, TN",1830,1840,10,16,1856,1859,4,1900,1903,3,0,,0,N,90,83,63,1,439,,,,,,,,,
2018-07-16,WN,WN,WN,2405,WN,N7827A,2405,12892,LAX,"Los Angeles, CA",13232,MDW,"Chicago, IL",1840,1854,14,18,1912,35,3,35,38,3,0,,0,N,235,224,203,1,1750,,,,,,,,,
2018-07-16,WN,WN,WN,23,WN,N931WN,23,12896,LBB,"Lubbock, TX",11259,DAL,"Dallas, TX",845,838,-7,10,848,938,18,955,956,1,0,,0,N,70,78,50,1,293,,,,,,,,,
2018-07-16,WN,WN,WN,1347,WN,N7860A,1347,13487,MSP,"Minneapolis, MN",10397,ATL,"Atlanta, GA",530,526,-4,10,536,838,6,855,844,-11,0,,0,N,145,138,122,1,907,,,,,,,,,
2018-07-16,WN,WN,WN,1781,WN,N8667D,1781,14057,PDX,"Portland, OR",15016,STL,"St. Louis, MO",925,922,-3,11,933,1452,4,1510,1456,-14,0,,0,N,225,214,199,1,1708,,,,,,,,,
2018-07-16,DL,DL,DL,1116,DL,N974AT,1116,13232,MDW,"Chicago, IL",10397,ATL,"Atlanta, GA",1559,1552,-7,24,1616,1902,10,1901,1912,11,0,,0,N,122,140,106,1,591,,,,,,,,,
2018-07-16,DL,DL,DL,1913,DL,N921DL,1913,12992,LIT,"Little Rock, AR",10397,ATL,"Atlanta, GA",927,947,20,11,958,1206,8,1159,1214,15,0,,0,N,92,87,68,1,453,9,0,0,0,6,,,,
2018-07-17,UA,UA,UA,1417,UA,N73275,1417,11618,EWR,"Newark, NJ",13204,MCO,"Orlando, FL",1959,2324,205,18,2342,147,4,2247,151,184,0,,0,N,168,147,125,1,937,6,0,0,0,178,,,,
2018-07-17,AA,AA,AA,1301,AA,N923NN,1301,12892,LAX,"Los Angeles, CA",10423,AUS,"Austin, TX",1840,1839,-1,13,1852,2332,5,2343,2337,-6,0,,0,N,183,178,160,1,1242,,,,,,,,,
2018-07-17,AS,AS,AS,116,AS,N409AS,116,10299,ANC,"Anchorage, AK",14747,SEA,"Seattle, WA",232,218,-14,10,228,619,26,700,645,-15,0,,0,N,208,207,171,1,1448,,,,,,,,,
2018-07-17,AA,AA,AA,2273,AA,N7541A,2273,10140,ABQ,"Albuquerque, NM",11298,DFW,"Dallas/Fort Worth, TX",1822,1918,56,14,1932,2149,11,2114,2200,46,0,,0,N,112,102,77,1,569,13,0,0,0,33,,,,
2018-07-17,DL,DL_CODESHARE,DL,5040,9E,N676CA,5040,13495,MSY,"New Orleans, LA",12478,JFK,"New York, NY",1805,2103,178,18,2121,55,11,2227,106,159,0,,0,N,202,183,154,1,1182,0,159,0,0,0,,,,
2018-07-17,B6,B6,B6,1043,B6,N375JB,1043,11278,DCA,"Washington, DC",10994,CHS,"Charleston, SC",830,816,-14,12,828,932,5,1007,937,-30,0,,0,N,97,81,64,1,444,,,,,,,,,
2018-07-17,UA,UA,UA,2284,UA,N460UA,2284,11278,DCA,"Washington, DC",13930,ORD,"Chicago, IL",1343,1343,0,150,1613,1653,18,1444,1711,147,0,,0,N,121,268,100,1,612,0,0,147,0,0,,,,
2018-07-17,AA,AA_CODESHARE,AA,5940,YV,N919FJ,5940,14107,PHX,"Phoenix, AZ",11695,FLG,"Flagstaff, AZ",1500,1500,0,15,1515,1543,2,1545,1545,0,0,,0,N,45,45,28,1,119,,,,,,,,,
2018-07-17,DL,DL,DL,1463,DL,N911DL,1463,10994,CHS,"Charleston, SC",10397,ATL,"Atlanta, GA",1250,1252,2,33,1325,1409,10,1411,1419,8,0,,0,N,81,87,44,1,259,,,,,,,,,
2018-07-17,DL,DL,DL,2684,DL,N947AT,2684,14747,SEA,"Seattle, WA",14771,SFO,"San Francisco, CA",2059,2053,-6,12,2105,2246,7,2321,2253,-28,0,,0,N,142,120,101,1,679,,,,,,,,,
2018-07-17,WN,WN,WN,213,WN,N228WN,213,12191,HOU,"Houston, TX",12206,HRL,"Harlingen/San Benito, TX",815,811,-4,8,819,900,2,910,902,-8,0,,0,N,55,51,41,1,277,,,,,,,,,
2018-07-17,WN,WN,WN,985,WN,N277WN,985,13891,ONT,"Ontario, CA",12889,LAS,"Las Vegas, NV",1425,1431,6,7,1438,1516,8,1520,1524,4,0,,0,N,55,53,38,1,197,,,,,,,,,
2018-07-17,WN,WN,WN,1500,WN,N714CB,1500,14057,PDX,"Portland, OR",12889,LAS,"Las Vegas, NV",650,645,-5,16,701,846,4,855,850,-5,0,,0,N,125,125,105,1,763,,,,,,,,,
2018-07-17,B6,B6,B6,454,B6,N265JB,454,14027,PBI,"West Palm Beach/Palm Beach, FL",12478,JFK,"New York, NY",1940,,,,,,,2230,,,1,B,0,N,170,,,1,1028,,,,,,,,,
2018-07-18,AA,AA_CODESHARE,AA,4394,YX,N421YX,4394,12953,LGA,"New York, NY",13487,MSP,"Minneapolis, MN",1959,2033,34,40,2113,2234,6,2214,2240,26,0,,0,N,195,187,141,1,1020,0,0,0,0,26,,,,
2018-07-18,AA,AA_CODESHARE,AA,4755,YX,N132HQ,4755,12953,LGA,"New York, NY",11278,DCA,"Washington, DC",1600,1615,15,43,1658,1741,6,1730,1747,17,0,,0,N,90,92,43,1,214,0,0,2,0,15,,,,
2018-07-18,AS,AS,AS,1206,AS,N526VA,1206,14771,SFO,"San Francisco, CA",13930,ORD,"Chicago, IL",1835,1825,-10,9,1834,9,24,45,33,-12,0,,0,N,250,248,215,1,1846,,,,,,,,,
2018-07-18,WN,WN,WN,2409,WN,N556WN,2409,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",2235,2247,12,12,2259,6,6,2350,12,22,0,,0,N,75,85,67,1,386,0,0,10,0,12,,,,
2018-07-18,UA,UA_CODESHARE,UA,5102,OO,N926SW,5102,11447,DVL,"Devils Lake, ND",11292,DEN,"Denver, CO",1420,1410,-10,10,1420,1454,31,1518,1525,7,0,,0,N,118,135,94,1,638,,,,,,,,,
2018-07-18,DL,DL_CODESHARE,DL,7371,OO,N460SW,7371,10631,BJI,"Bemidji, MN",13487,MSP,"Minneapolis, MN",1249,1245,-4,9,1254,1330,12,1350,1342,-8,0,,0,N,61,57,36,1,199,,,,,,,,,
2018-07-18,DL,DL_CODESHARE,DL,5490,EV,N724EV,5490,10397,ATL,"Atlanta, GA",15249,TLH,"Tallahassee, FL",1344,1339,-5,19,1358,1434,4,1454,1438,-16,0,,0,N,70,59,36,1,223,,,,,,,,,
2018-07-18,DL,DL,DL,1467,DL,N316DN,1467,12892,LAX,"Los Angeles, CA",13487,MSP,"Minneapolis, MN",2344,2345,1,17,2,507,10,515,517,2,0,,0,N,211,212,185,1,1535,,,,,,,,,
2018-07-18,DL,DL,DL,2132,DL,N963DN,2132,14683,SAT,"San Antonio, TX",10397,ATL,"Atlanta, GA",1201,1156,-5,7,1203,1457,5,1531,1502,-29,0,,0,N,150,126,114,1,874,,,,,,,,,
2018-07-18,G4,G4,G4,1402,G4,310NV,1402,14122,PIT,"Pittsburgh, PA",12451,JAX,"Jacksonville, FL",700,700,0,13,713,847,9,853,856,3,0,,0,N,113,116,94,1,694,,,,,,,,,
2018-07-18,AA,AA_CODESHARE,AA,5023,OH,N257PS,5023,11278,DCA,"Washington, DC",15412,TYS,"Knoxville, TN",721,710,-11,21,731,854,4,852,858,6,0,,0,N,91,108,83,1,437,,,,,,,,,
2018-07-18,UA,UA,UA,2089,UA,N38454,2089,14122,PIT,"Pittsburgh, PA",11292,DEN,"Denver, CO",815,815,0,15,830,921,8,932,929,-3,0,,0,N,197,194,171,1,1290,,,,,,,,,
2018-07-18,UA,UA,UA,1129,UA,N486UA,1129,12266,IAH,"Houston, TX",13871,OMA,"Omaha, NE",2144,2143,-1,22,2205,2348,4,2359,2352,-7,0,,0,N,135,129,103,1,781,,,,,,,,,
2018-07-18,UA,UA,UA,314,UA,N213UA,314,12892,LAX,"Los Angeles, CA",11292,DEN,"Denver, CO",1325,1336,11,24,1400,1647,7,1646,1654,8,0,,0,N,141,138,107,1,862,,,,,,,,,
2018-07-18,DL,DL,DL,768,DL,N912DN,768,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",2250,2320,30,13,2333,55,3,40,58,18,0,,0,N,110,98,82,1,581,18,0,0,0,0,,,,
2018-07-18,DL,DL,DL,1209,DL,N834DN,1209,14122,PIT,"Pittsburgh, PA",10397,ATL,"Atlanta, GA",740,733,-7,17,750,859,8,921,907,-14,0,,0,N,101,94,69,1,526,,,,,,,,,
2018-07-18,AS,AS,AS,577,AS,N585AS,577,14679,SAN,"San Diego, CA",14057,PDX,"Portland, OR",1859,1854,-5,21,1915,2112,5,2123,2117,-6,0,,0,N,144,143,117,1,933,,,,,,,,,
2018-07-18,AA,AA_CODESHARE,AA,3848,MQ,N622AE,3848,11298,DFW,"Dallas/Fort Worth, TX",12448,JAN,"Jackson/Vicksburg, MS",1030,1029,-1,19,1048,1150,3,1153,1153,0,0,,0,N,83,84,62,1,408,,,,,,,,,
2018-07-18,WN,WN,WN,1081,WN,N272WN,1081,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",1050,1046,-4,10,1056,1205,5,1235,1210,-25,0,,0,N,105,84,69,1,481,,,,,,,,,
2018-07-18,WN,WN,WN,572,WN,N7857B,572,10423,AUS,"Austin, TX",11259,DAL,"Dallas, TX",1910,1904,-6,10,1914,1953,4,2005,1957,-8,0,,0,N,55,53,39,1,189,,,,,,,,,
2018-07-18,WN,WN,WN,423,WN,,423,11057,CLT,"Charlotte, NC",13232,MDW,"Chicago, IL",620,,,,,,,710,,,1,B,0,N,110,,,1,584,,,,,,,,,
2018-07-18,WN,WN,WN,1693,WN,N751SW,1693,13796,OAK,"Oakland, CA",14869,SLC,"Salt Lake City, UT",1900,1854,-6,10,1904,2124,5,2145,2129,-16,0,,0,N,105,95,80,1,588,,,,,,,,,
